"iteration","seed","p","R2","M_p","AIC","BIC","p_star_sigmoid","p_star_aic","p_star_bic","M_p_fitted"
6,1006,1,0.541731605751619,0.541731605751619,1141.59360421255,1145.80821231097,1,3,3,0.528654070130524
6,1006,2,0.796324881826344,0.398162440913172,738.129174355307,746.558390552152,1,3,3,0.420171381250351
6,1006,3,0.998042938036261,0.33268097934542,-1582.41173358219,-1569.76790928692,1,3,3,0.325438468198083
6,1006,4,0.998049321257696,0.249512330314424,-1582.04521635214,-1565.18678395846,1,3,3,0.25110949365071
6,1006,5,0.998053632684115,0.199610726536823,-1581.15154871613,-1560.07850822402,1,3,3,0.197538207730213
6,1006,6,0.998056759231819,0.166342793205303,-1579.95536964335,-1554.66772105282,1,3,3,0.161246137477326
6,1006,7,0.998058894192812,0.142579842027545,-1578.50500165144,-1549.00274496249,1,3,3,0.137679849089199
6,1006,8,0.998059086751393,0.124757385843924,-1576.55460433985,-1542.83773955248,1,3,3,0.12279535577286
6,1006,9,0.99805921559738,0.110895468399709,-1574.58779754503,-1536.65632465923,1,3,3,0.113558250529017
6,1006,10,0.998059313156024,0.0998059313156024,-1572.61293199492,-1530.4668510107,1,3,3,0.107888290357439
7,1007,1,0.549896394098337,0.549896394098337,1141.22535986715,1145.43996796557,1,5,3,0.539126206465589
7,1007,2,0.819140096212902,0.409570048106451,687.347823735359,695.777039932204,1,5,3,0.426455982556636
7,1007,3,0.998267723821138,0.332755907940379,-1634.79540891036,-1622.15158461509,1,5,3,0.32836975373852
7,1007,4,0.998276834043029,0.249569208510757,-1635.43190017305,-1618.57346777936,1,5,3,0.251944310708379
7,1007,5,0.998284814605154,0.199656962921031,-1635.75294757027,-1614.67990707816,1,5,3,0.197382830064858
7,1007,6,0.99828660170838,0.16638110028473,-1634.27418419491,-1608.98653560437,1,5,3,0.160816316888148
7,1007,7,0.998287865856924,0.142612552265275,-1632.64322130821,-1603.14096461925,1,5,3,0.137336572044159
7,1007,8,0.998288390951767,0.124786048868971,-1630.79658995116,-1597.07972516378,1,5,3,0.122671747149203
7,1007,9,0.998288790756271,0.110920976750697,-1628.91339559839,-1590.98192271259,1,5,3,0.113670345929832
7,1007,10,0.998289129324872,0.0998289129324872,-1627.01233209629,-1584.86625111207,1,5,3,0.108204046752827
8,1008,1,0.589998006661795,0.589998006661795,1143.3906526928,1147.60526079122,1,4,3,0.573916330982668
8,1008,2,0.835560853848808,0.417780426924404,688.579926725293,697.009142922137,1,4,3,0.442102286340151
8,1008,3,0.99836193556671,0.33278731185557,-1613.93269744066,-1601.28887314539,1,4,3,0.331124279132239
8,1008,4,0.998371286074228,0.249592821518557,-1614.79500765155,-1597.93657525786,1,4,3,0.248692017636072
8,1008,5,0.998375482437564,0.199675096487513,-1614.08491452662,-1593.01187403451,1,4,3,0.192986119790007
8,1008,6,0.998378467035191,0.166396411172532,-1613.00436985972,-1587.71672126918,1,4,3,0.157705208757935
8,1008,7,0.998379419061798,0.142625631294543,-1611.29801365583,-1581.79575696687,1,4,3,0.136269924135418
8,1008,8,0.998379978884425,0.124797497360553,-1609.47076631836,-1575.75390153098,1,4,3,0.123574020536506
8,1008,9,0.998380471334719,0.110931163481635,-1607.62277827382,-1569.69130538802,1,4,3,0.116167465947708
8,1008,10,0.998380587685283,0.0998380587685283,-1605.65870068331,-1563.51261969909,1,4,3,0.111884771818074
9,1009,1,0.531802029135626,0.531802029135626,1160.10219618825,1164.31680428667,1,3,3,0.452201349671098
9,1009,2,0.826449437791574,0.413224718895787,665.891076500122,674.320292696967,1,3,3,0.362245940283956
9,1009,3,0.998025798776358,0.332675266258786,-1570.26147797259,-1557.61765367732,1,3,3,0.290783001353272
9,1009,4,0.99802798689816,0.24950699672454,-1568.81596433495,-1551.95753194126,1,3,3,0.244010486136109
9,1009,5,0.998029519093813,0.199605903818763,-1567.20460049434,-1546.13156000223,1,3,3,0.217155561583859
9,1009,6,0.99803063666673,0.166338439444455,-1565.48825966442,-1540.20061107389,1,3,3,0.202883171144714
9,1009,7,0.998031103453676,0.142575871921954,-1563.60678585669,-1534.10452916773,1,3,3,0.195608538072643
9,1009,8,0.998031454090217,0.124753931761277,-1561.69583770839,-1527.97897292101,1,3,3,0.191979635586807
9,1009,9,0.998031528647013,0.11089239207189,-1559.71477508959,-1521.78330220379,1,3,3,0.190188823277668
9,1009,10,0.998031565341733,0.0998031565341733,-1557.72409578969,-1515.57801480547,1,3,3,0.189309791964992
10,1010,1,0.580707582520325,0.580707582520325,1145.80229591384,1150.01690401226,1,3,3,0.566970638482944
10,1010,2,0.838672386748941,0.419336193374471,670.236591969225,678.665808166069,1,3,3,0.439603077793202
10,1010,3,0.998215470128527,0.332738490042842,-1579.90448760531,-1567.26066331005,1,3,3,0.331378182672402
10,1010,4,0.998220612247221,0.249555153061805,-1579.34731620137,-1562.48888380769,1,3,3,0.249994724653752
10,1010,5,0.998224282050997,0.199644856410199,-1578.37957948314,-1557.30653899103,1,3,3,0.19424364882809
10,1010,6,0.998226502819002,0.166371083803167,-1577.00528635454,-1551.71763776401,1,3,3,0.158448082213375
10,1010,7,0.998228678757707,0.142604096965387,-1575.61912286715,-1546.1168661782,1,3,3,0.136412288204388
10,1010,8,0.998229157761922,0.12477864472024,-1573.75435214735,-1540.03748735997,1,3,3,0.123196702581478
10,1010,9,0.998229518848181,0.110914390983131,-1571.85631579787,-1533.92484291207,1,3,3,0.115394690600903
10,1010,10,0.998229547408169,0.0998229547408169,-1569.86438146355,-1527.71830047933,1,3,3,0.110831409876321
