"iteration","p","R2","M_p","AIC","BIC","selected_by_Mp","selected_by_AIC","selected_by_BIC","subset_p","subset_Mp","subset_AIC","subset_BIC","support_true"
3,10,0.98762765937397,0.0987627659373969,-1614.93890326515,-1572.79282228093,FALSE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3","1,2,3,4,5,6,8,9,10,11","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
3,11,0.987654870366031,0.0897868063969119,-1614.03978465665,-1567.67909557401,FALSE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3,7","1,2,3,4,5,6,8,9,10,11,12","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
3,12,0.987671887942358,0.0823059906618632,-1612.72950266123,-1562.15420548016,FALSE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3,7,8","1,2,3,4,5,6,8,9,10,11,12,13","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
3,13,0.987681765764508,0.0759755204434237,-1611.13028509613,-1556.34037981664,FALSE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3,7,8,10","1,2,3,4,5,6,8,9,10,11,12,13,14","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
3,14,0.987686928008466,0.070549066286319,-1609.33986569999,-1550.33535232208,FALSE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3,7,8,10,12","1,2,3,4,5,6,8,9,10,11,12,13,14,15","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
3,15,0.987690896762797,0.0658460597841864,-1607.50105187986,-1544.28193040353,FALSE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3,7,8,10,12,13","1,2,3,4,5,6,8,9,10,11,12,13,14,15,16","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
3,16,0.98769170590032,0.06173073161877,-1605.53392040421,-1538.10019082946,FALSE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3,7,8,10,12,13,14","1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
3,17,0.987692372021421,0.0580995512953777,-1603.56098098308,-1531.9126433099,FALSE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3,7,8,10,12,13,14,15","1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
3,18,0.9876924022016,0.0548718001223111,-1601.56220706077,-1525.69926128917,FALSE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3,7,8,10,12,13,14,15,16","1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
3,19,0.98769243265388,0.051983812244941,-1599.56344419566,-1519.48589032564,TRUE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3,7,8,10,12,13,14,15,16,18","1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
3,20,0.987692440147786,0.0493846220073893,-1597.56374863878,-1513.27158667033,FALSE,FALSE,FALSE,"17,9,1,19,5,11,6,4,2,3,7,8,10,12,13,14,15,16,18,20","1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20","1,4,5,9,10,11,16,17,19","1,5,9,10,11,17,19","1,4,5,6,9,11,17,19"
4,1,0.420154119524012,0.420154119524012,218.13376479615,222.348372894572,FALSE,FALSE,FALSE,"1","1","1","1","1,3,6,7,10,11,17,18"
4,2,0.839518271978344,0.419759135989172,-422.157361666351,-413.728145469507,FALSE,FALSE,FALSE,"1,18","1,2","1,2","1,3","1,3,6,7,10,11,17,18"
4,3,0.918207537897199,0.306069179299066,-757.154863145058,-744.511038849791,FALSE,FALSE,FALSE,"1,18,10","1,2,3","1,2,3","1,3,6","1,3,6,7,10,11,17,18"
4,4,0.956562205666994,0.239140551416748,-1071.58245800325,-1054.72402560956,FALSE,FALSE,FALSE,"1,18,10,6","1,2,3,4","1,2,3,4","1,3,6,7","1,3,6,7,10,11,17,18"
4,5,0.970956860656466,0.194191372131293,-1270.85626354512,-1249.78322305301,FALSE,FALSE,FALSE,"1,18,10,6,3","1,2,3,4,5","1,2,3,4,6","1,3,6,7,10","1,3,6,7,10,11,17,18"
4,6,0.983536258974998,0.163922709829166,-1552.66718306308,-1527.37953447255,FALSE,FALSE,FALSE,"1,18,10,6,3,17","1,2,3,4,5,6","1,2,3,4,6,7","1,3,6,7,10,11","1,3,6,7,10,11,17,18"
4,7,0.985214284622374,0.140744897803196,-1604.41663891049,-1574.91438222153,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7","1,2,3,4,5,6,7","1,2,3,4,6,7,10","1,3,6,7,10,11,17","1,3,6,7,10,11,17,18"
4,8,0.986251497872839,0.123281437234105,-1638.78246667403,-1605.06560188665,FALSE,FALSE,TRUE,"1,18,10,6,3,17,7,11","1,2,3,4,5,6,7,9","1,2,3,4,6,7,10,11","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,9,0.986335633550829,0.109592848172314,-1639.85168002338,-1601.92020713758,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2","1,2,3,4,5,6,7,9,10","1,2,3,4,6,7,10,11,13","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,10,0.986392676108398,0.0986392676108398,-1639.94332304374,-1597.79724205952,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2,4","1,2,3,4,5,6,7,9,10,11","1,2,3,4,6,7,10,11,13,17","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,11,0.986448225138841,0.0896771113762583,-1639.98864525452,-1593.62795617188,FALSE,TRUE,FALSE,"1,18,10,6,3,17,7,11,2,4,5","1,2,3,4,5,6,7,9,10,11,12","1,2,3,4,6,7,10,11,13,17,18","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,12,0.986485144203255,0.0822070953502713,-1639.35265275795,-1588.77735557689,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2,4,5,8","1,2,3,4,5,6,7,9,10,11,12,13","1,2,3,4,6,7,10,11,13,17,18","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,13,0.986514182953911,0.07588570638107,-1638.42813565501,-1583.63823037552,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2,4,5,8,9","1,2,3,4,5,6,7,9,10,11,12,13,14","1,2,3,4,6,7,10,11,13,17,18","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,14,0.986528593930453,0.0704663281378895,-1636.96272253933,-1577.95820916142,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2,4,5,8,9,12","1,2,3,4,5,6,7,9,10,11,12,13,14,15","1,2,3,4,6,7,10,11,13,17,18","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,15,0.986541414036424,0.0657694276024283,-1635.43877566716,-1572.21965419083,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2,4,5,8,9,12,13","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16","1,2,3,4,6,7,10,11,13,17,18","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,16,0.986551608800421,0.0616594755500263,-1633.81766492039,-1566.38393534564,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2,4,5,8,9,12,13,14","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17","1,2,3,4,6,7,10,11,13,17,18","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,17,0.986558569994963,0.0580328570585272,-1632.07654335044,-1560.42820567726,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2,4,5,8,9,12,13,14,15","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18","1,2,3,4,6,7,10,11,13,17,18","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,18,0.986559486241555,0.054808860346753,-1630.1106274405,-1554.2476816689,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2,4,5,8,9,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,6,7,10,11,13,17,18","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,19,0.986559943094181,0.0519242075312727,-1628.12762308511,-1548.05006921509,TRUE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2,4,5,8,9,12,13,14,15,16,19","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20","1,2,3,4,6,7,10,11,13,17,18","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
4,20,0.986560274777609,0.0493280137388805,-1626.13996259839,-1541.84780062995,FALSE,FALSE,FALSE,"1,18,10,6,3,17,7,11,2,4,5,8,9,12,13,14,15,16,19,20","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20","1,2,3,4,6,7,10,11,13,17,18","1,3,6,7,10,11,17,18","1,3,6,7,10,11,17,18"
5,1,0.352255702307086,0.352255702307086,536.246831739349,540.461439837771,FALSE,FALSE,FALSE,"20","16","2","2","2,6,10,11,16,17,19,20"
