"iteration","seed","p","R2","M_p","AIC","BIC","p_star_sigmoid","p_star_aic","p_star_bic","M_p_fitted"
3,1003,1,0.324551985550042,0.324551985550042,2259.03468177885,2263.24928987727,1,10,10,0.312402310653775
3,1003,2,0.505786176113319,0.252893088056659,2104.8307165785,2113.25993277534,1,10,10,0.264298681730565
3,1003,3,0.633445653367471,0.21114855112249,1957.41998178346,1970.06380607873,1,10,10,0.221766394742099
3,1003,4,0.759454960356957,0.189863740089239,1748.80025738865,1765.65868978234,1,10,10,0.187164821455433
3,1003,5,0.824806527537357,0.164961305507471,1592.29204395855,1613.36508445066,1,10,10,0.160872559451079
3,1003,6,0.890873274313491,0.148478879052249,1357.60149781406,1382.88914640459,1,10,10,0.14191197829835
3,1003,7,0.959240509731097,0.137034358533014,867.190935174424,896.693191863379,1,10,10,0.128748193407938
3,1003,8,0.975268324765352,0.121908540595669,619.388993984918,653.105858772296,1,10,10,0.119848151454482
3,1003,9,0.991827173984066,0.110203019331563,67.7539591935437,105.685432079343,1,10,10,0.113938215683505
3,1003,10,0.999684401497557,0.0999684401497557,-1557.29563369561,-1515.14955271138,1,10,10,0.110060600910146
4,1004,1,0.342793858140772,0.342793858140772,2277.40042324325,2281.61503134168,1,10,10,0.326820323608191
4,1004,2,0.514348254551259,0.25717412727563,2128.14745438035,2136.57667057719,1,10,10,0.274407751237663
4,1004,3,0.651378514390881,0.217126171463627,1964.3949400247,1977.03876431997,1,10,10,0.228461555203786
4,1004,4,0.781211122143003,0.195302780535751,1733.45517583228,1750.31360822597,1,10,10,0.191442235412484
4,1004,5,0.854644790555474,0.170928958111095,1530.99179096321,1552.06483145533,1,10,10,0.163590503611884
4,1004,6,0.907761755801318,0.151293625966886,1305.58897775589,1330.87662634642,1,10,10,0.143697433816338
4,1004,7,0.963744383435807,0.137677769062258,840.698711936424,870.20096862538,1,10,10,0.130010411175439
4,1004,8,0.978765956161182,0.122345744520148,575.204425009571,608.921289796948,1,10,10,0.120833933556243
4,1004,9,0.992573431821683,0.110285936869076,51.9334898638725,89.8649627496723,1,10,10,0.114787837843113
4,1004,10,0.999728770658275,0.0999728770658275,-1600.99371084795,-1558.84762986373,1,10,10,0.110849863313616
5,1005,1,0.335736384450839,0.335736384450839,2285.29548888812,2289.51009698654,1,10,10,0.326807615949405
5,1005,2,0.541203665137778,0.270601832568889,2102.2591462058,2110.68836240264,1,10,10,0.275406740022549
5,1005,3,0.650884886415117,0.216961628805039,1967.65680094428,1980.30062523955,1,10,10,0.229699600136246
5,1005,4,0.76889698112323,0.192224245280808,1763.38773799468,1780.24617038837,1,10,10,0.192411586133626
5,1005,5,0.84880733012542,0.169761466025084,1553.23343931177,1574.30647980388,1,10,10,0.164072727438663
5,1005,6,0.901102803376196,0.150183800562699,1342.99639419126,1368.28404278179,1,10,10,0.143673567416082
5,1005,7,0.96041517558154,0.13720216794022,887.178859387445,916.6811160764,1,10,10,0.129556703168561
5,1005,8,0.977132032385025,0.122141504048128,614.824516473657,648.541381261035,1,10,10,0.120051612087968
5,1005,9,0.992956072089722,0.110328452454414,28.038926048973,65.9703989347727,1,10,10,0.113769281831926
5,1005,10,0.999757067332082,0.0999757067332082,-1653.52953253848,-1611.38345155426,1,10,10,0.109667754684589
6,1006,1,0.314711241733942,0.314711241733942,2317.75287174998,2321.9674798484,1,10,10,0.301768887733303
6,1006,2,0.495687783802797,0.247843891901399,2166.43050100279,2174.85971719963,1,10,10,0.26288202984137
6,1006,3,0.660700952010745,0.220233650670248,1970.27365756342,1982.91748185869,1,10,10,0.226746309231471
6,1006,4,0.799939031739215,0.199984757934804,1708.14380527308,1725.00223766677,1,10,10,0.195165916362625
6,1006,5,0.855811222270144,0.171162244454029,1546.39442331453,1567.46746380664,1,10,10,0.169013219976322
6,1006,6,0.906563615089628,0.151093935848271,1331.47313929653,1356.76078788706,1,10,10,0.148304004914597
6,1006,7,0.961872734483125,0.137410390640446,885.297552852195,914.79980954115,1,10,10,0.132479264612392
6,1006,8,0.979417472269823,0.122427184033728,579.053998304001,612.770863091379,1,10,10,0.120713078703356
6,1006,9,0.993267629122645,0.110363069902516,22.2964078322056,60.2278807180053,1,10,10,0.112141211440532
6,1006,10,0.999723872154765,0.0999723872154765,-1572.61293199492,-1530.4668510107,1,10,10,0.105988831604444
7,1007,1,0.34031775445852,0.34031775445852,2300.32189744433,2304.53650554275,1,10,10,0.325271837678476
7,1007,2,0.515684327921663,0.257842163960832,2147.81121555229,2156.24043174914,1,10,10,0.275292538281341
7,1007,3,0.669348783107097,0.223116261035699,1958.97480818446,1971.61863247973,1,10,10,0.230793739793624
7,1007,4,0.790153386986146,0.197538346746537,1733.63118578258,1750.48961817627,1,10,10,0.194180498312042
7,1007,5,0.852172999791503,0.170434599958301,1560.46409724345,1581.53713773556,1,10,10,0.165961689819921
7,1007,6,0.909050685057266,0.151508447509544,1319.59394732261,1344.88159591314,1,10,10,0.145289015567949
7,1007,7,0.965685283337944,0.137955040476849,834.22992065292,863.732177341876,1,10,10,0.130700942635333
7,1007,8,0.979412272227346,0.122426534028418,580.79034051538,614.507205302758,1,10,10,0.120676402748046
7,1007,9,0.993338479390488,0.110370942154499,18.616650093893,56.5481229796927,1,10,10,0.11391289829287
7,1007,10,0.999753134144776,0.0999753134144776,-1627.01233209629,-1584.86625111207,1,10,10,0.109405840616759
8,1008,1,0.345386432784771,0.345386432784771,2289.92460214546,2294.13921024388,1,10,10,0.329808094993395
8,1008,2,0.517304346580085,0.258652173290042,2139.59522718907,2148.02444338591,1,10,10,0.277289363867353
8,1008,3,0.67338444431108,0.224461481437027,1946.29396252705,1958.93778682231,1,10,10,0.231002965970834
8,1008,4,0.780449935922025,0.195112483980506,1749.69220267202,1766.55063506571,1,10,10,0.193461835306674
8,1008,5,0.853567425457853,0.170713485091571,1549.18459847798,1570.25763897009,1,10,10,0.16501275673224
8,1008,6,0.910108788228682,0.151684798038114,1307.20214878617,1332.4897973767,1,10,10,0.14454372896645
8,1008,7,0.967488839935283,0.138212691419326,800.693766737268,830.196023426224,1,10,10,0.130359766704913
8,1008,8,0.979358755509035,0.122419844438629,575.54767518822,609.264539975598,1,10,10,0.120785224441294
8,1008,9,0.99321600333416,0.110357333703796,21.1852617456324,59.1167346314321,1,10,10,0.114435949382161
8,1008,10,0.999738970412977,0.0999738970412977,-1605.65870068332,-1563.51261969909,1,10,10,0.110274934255431
9,1009,1,0.34999181397442,0.34999181397442,2304.6029871064,2308.81759520482,1,10,10,0.33281833930005
9,1009,2,0.520351169440385,0.260175584720192,2154.63762533298,2163.06684152983,1,10,10,0.280553420932591
9,1009,3,0.675934883771422,0.225311627923807,1960.5827445652,1973.22656886046,1,10,10,0.234246370043609
9,1009,4,0.805202124527507,0.201300531131877,1708.09175123358,1724.95018362727,1,10,10,0.196357885387283
9,1009,5,0.864589867484149,0.17291797349683,1528.26460456897,1549.33764506108,1,10,10,0.167325994180901
9,1009,6,0.919261769731484,0.153210294955247,1271.71660690385,1297.00425549438,1,10,10,0.146179124916369
9,1009,7,0.968814302830281,0.138402043261469,798.090291588217,827.592548277172,1,10,10,0.131337392935662
9,1009,8,0.98073552629206,0.122591940786508,559.241838330884,592.958703118261,1,10,10,0.121190374779239
9,1009,9,0.993313888690354,0.110368209854484,32.1267267717512,70.0581996575509,1,10,10,0.114376774561155
9,1009,10,0.999722981007204,0.0999722981007204,-1557.72409578969,-1515.57801480547,1,10,10,0.109856640993896
10,1010,1,0.379003846033382,0.379003846033382,2323.13398409636,2327.34859219478,1,10,10,0.275044370448179
10,1010,2,0.539017023046779,0.269508511523389,2176.15209776749,2184.58131396433,1,10,10,0.161439395858299
10,1010,3,0.687836915131322,0.22927897171044,1983.2344193633,1995.87824365857,1,10,10,0.131871106850999
10,1010,4,0.799730569815543,0.199932642453886,1763.30334522276,1780.16177761645,1,10,10,0.12751509345332
10,1010,5,0.860706136647932,0.172141227329586,1583.7644529587,1604.83749345081,1,10,10,0.126938492135261
10,1010,6,0.914858248142338,0.15247637469039,1339.63030797857,1364.9179565691,1,10,10,0.126863292314108
10,1010,7,0.966414133904998,0.138059161986428,876.52420305237,906.026459741325,1,10,10,0.126853503908492
10,1010,8,0.98053219451746,0.122566524314682,605.852589919628,639.569454707006,1,10,10,0.126852230121262
10,1010,9,0.993948157967165,0.110438684218574,23.652886753905,61.5843596397048,1,10,10,0.126852064365941
10,1010,10,0.999751091978542,0.0999751091978542,-1569.86438146355,-1527.71830047933,1,10,10,0.126852042796633
