"iteration","p","R2","M_p","AIC","BIC","selected_by_Mp","selected_by_AIC","selected_by_BIC","subset_p","subset_Mp","subset_AIC","subset_BIC","support_true"
4,19,0.984357147080197,0.0518082708989577,-1579.34968433475,-1499.27213046472,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,10,18"
4,20,0.984357523485163,0.0492178761742582,-1577.36171569172,-1493.06955372328,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","1,10,18"
5,1,0.411558383134049,0.411558383134049,545.806599074609,550.021207173031,FALSE,FALSE,FALSE,"16","16","16","16","16,19,20"
5,2,0.792701082965616,0.396350541482808,26.1486391682179,34.5778553650623,FALSE,FALSE,FALSE,"16,19","16,19","16,19","16,19","16,19,20"
5,3,0.992669695606776,0.330889898535592,-1642.92373743291,-1630.27991313764,TRUE,TRUE,TRUE,"16,19,20","16,19,20","16,19,20","16,19,20","16,19,20"
5,4,0.992695945727852,0.248173986431963,-1642.71747160527,-1625.85903921158,FALSE,FALSE,FALSE,"16,19,20,1","14,16,19,20","14,16,19,20","14,16,19,20","16,19,20"
5,5,0.992719688208781,0.198543937641756,-1642.34541359467,-1621.27237310256,FALSE,FALSE,FALSE,"16,19,20,1,2","12,14,16,19,20","12,14,16,19,20","12,14,16,19,20","16,19,20"
5,6,0.99274104340267,0.165456840567112,-1641.81420890648,-1616.52656031594,FALSE,FALSE,FALSE,"16,19,20,1,2,3","9,12,14,16,19,20","9,12,14,16,19,20","9,12,14,16,19,20","16,19,20"
5,7,0.992762830461564,0.141823261494509,-1641.31716735855,-1611.81491066959,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4","6,11,12,14,16,19,20","6,11,12,14,16,19,20","6,11,12,14,16,19,20","16,19,20"
5,8,0.992786239853974,0.124098279981747,-1640.93709170928,-1607.2202269219,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5","6,9,11,12,14,16,19,20","6,9,11,12,14,16,19,20","6,9,11,12,14,16,19,20","16,19,20"
5,9,0.992805854811713,0.110311761645746,-1640.29849500852,-1602.36702212272,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6","4,6,9,11,12,14,16,19,20","4,6,9,11,12,14,16,19,20","4,6,9,11,12,14,16,19,20","16,19,20"
5,10,0.992818700807804,0.0992818700807804,-1639.19210213264,-1597.04602114842,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7","4,5,6,9,11,12,14,16,19,20","4,5,6,9,11,12,14,16,19,20","4,5,6,9,11,12,14,16,19,20","16,19,20"
5,11,0.99283089610022,0.0902573541909291,-1638.04192462709,-1591.68123554445,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8","4,5,6,9,11,12,14,16,17,19,20","4,5,6,9,11,12,14,16,17,19,20","4,5,6,9,11,12,14,16,17,19,20","16,19,20"
5,12,0.992842159355547,0.0827368466129622,-1636.82808371439,-1586.25278653333,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9","4,5,6,7,9,11,12,14,16,17,19,20","4,5,6,7,9,11,12,14,16,17,19,20","4,5,6,7,9,11,12,14,16,17,19,20","16,19,20"
5,13,0.992850353380489,0.0763731041061915,-1635.40079265251,-1580.61088737302,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10","4,5,6,7,9,11,12,14,15,16,17,19,20","4,5,6,7,9,11,12,14,15,16,17,19,20","4,5,6,7,9,11,12,14,15,16,17,19,20","16,19,20"
