"iteration","seed","p","R2","M_p","AIC","BIC","p_star_sigmoid","p_star_aic","p_star_bic","M_p_fitted"
5,1005,10,0.998802691443633,0.0998802691443633,-1653.52953253849,-1611.38345155426,1,5,4,0.147317977582869
6,1006,1,0.545287143312177,0.545287143312177,1279.6782204575,1283.89282855592,1,3,3,0.543593979942652
6,1006,2,0.863074324139879,0.431537162069939,681.564286014715,689.993502211559,1,3,3,0.43175947788611
6,1006,3,0.99852672733724,0.332842242445747,-1582.41173358218,-1569.76790928692,1,3,3,0.333174860333858
6,1006,4,0.998531532614648,0.249632883153662,-1582.04521635214,-1565.18678395845,1,3,3,0.255484611720838
6,1006,5,0.998534778248562,0.199706955649712,-1581.15154871613,-1560.07850822402,1,3,3,0.199493559880955
6,1006,6,0.998537131907948,0.166422855317991,-1579.95536964335,-1554.66772105282,1,3,3,0.161687656787026
6,1006,7,0.998538739102675,0.142648391300382,-1578.50500165144,-1549.00274496249,1,3,3,0.137271137328685
6,1006,8,0.998538884060422,0.124817360507553,-1576.55460433985,-1542.83773955248,1,3,3,0.121951993557677
6,1006,9,0.998538981055445,0.110948775672827,-1574.58779754503,-1536.65632465923,1,3,3,0.112514555364353
6,1006,10,0.998539054497414,0.0998539054497414,-1572.61293199492,-1530.4668510107,1,3,3,0.106765842149945
7,1007,1,0.559219497325367,0.559219497325367,1259.91768328359,1264.13229138202,1,5,3,0.553909941835266
7,1007,2,0.860693420052197,0.430346710026098,685.98272843249,694.411944629334,1,5,3,0.436066234323993
7,1007,3,0.998662073749752,0.332887357916584,-1634.79540891036,-1622.15158461509,1,5,3,0.333500974199514
7,1007,4,0.998669110044058,0.249667277511015,-1635.43190017305,-1618.57346777936,1,5,3,0.254018853439031
7,1007,5,0.998675273843855,0.199735054768771,-1635.75294757027,-1614.67990707816,1,5,3,0.197789549466321
7,1007,6,0.998676654115862,0.16644610901931,-1634.27418419491,-1608.98653560437,1,5,3,0.160525528310145
7,1007,7,0.998677630482992,0.142668232926142,-1632.64322130821,-1603.14096461925,1,5,3,0.136887437197863
7,1007,8,0.998678036040825,0.124834754505103,-1630.79658995116,-1597.07972516378,1,5,3,0.122306554926592
7,1007,9,0.998678344830467,0.110964260536719,-1628.91339559839,-1590.98192271259,1,5,3,0.11346721699628
7,1007,10,0.998678606324463,0.0998678606324463,-1627.01233209629,-1584.86625111207,1,5,3,0.108164824472565
8,1008,1,0.59973112965034,0.59973112965034,1260.33243586566,1264.54704396408,1,4,3,0.588078291475388
8,1008,2,0.871801533620016,0.435900766810008,693.053978129299,701.483194326143,1,4,3,0.450970228334337
8,1008,3,0.998734324172432,0.33291144139081,-1613.93269744066,-1601.28887314539,1,4,3,0.335614415162578
8,1008,4,0.998741548986731,0.249685387246683,-1614.79500765155,-1597.93657525786,1,4,3,0.250383249280375
8,1008,5,0.998744791371786,0.199748958274357,-1614.08491452662,-1593.01187403451,1,4,3,0.193264232572464
8,1008,6,0.998747097467319,0.166457849577887,-1613.00436985971,-1587.71672126918,1,4,3,0.157445368912648
8,1008,7,0.998747833065406,0.142678261866487,-1611.29801365583,-1581.79575696687,1,4,3,0.135911219600348
8,1008,8,0.99874826562102,0.124843533202628,-1609.47076631835,-1575.75390153098,1,4,3,0.123291772959628
8,1008,9,0.998748646120358,0.110972071791151,-1607.62277827381,-1569.69130538801,1,4,3,0.116007071666247
8,1008,10,0.998748736020422,0.0998748736020422,-1605.65870068331,-1563.51261969909,1,4,3,0.111838423648386
9,1009,1,0.552095690905258,0.552095690905258,1270.93811640933,1275.15272450775,1,3,3,0.548544903394242
9,1009,2,0.861518442375373,0.430759221187687,686.016888902657,694.446105099502,1,3,3,0.433798910957033
9,1009,3,0.998486869891144,0.332828956630381,-1570.26147797259,-1557.61765367732,1,3,3,0.333286244684249
9,1009,4,0.998488546981068,0.249622136745267,-1568.81596433495,-1551.95753194126,1,3,3,0.254728889354693
9,1009,5,0.998489721335205,0.199697944267041,-1567.20460049434,-1546.13156000223,1,3,3,0.198626635908884
9,1009,6,0.998490577900994,0.166415096316832,-1565.48825966442,-1540.20061107389,1,3,3,0.161091115817598
9,1009,7,0.998490935670696,0.142641562238671,-1563.60678585668,-1534.10452916773,1,3,3,0.137061531486562
9,1009,8,0.998491204416708,0.124811400552089,-1561.69583770839,-1527.97897292101,1,3,3,0.122109908727947
9,1009,9,0.9984912615609,0.110943473506767,-1559.71477508959,-1521.78330220379,1,3,3,0.112970934510813
9,1009,10,0.998491289685635,0.0998491289685635,-1557.72409578969,-1515.57801480546,1,3,3,0.107445536396717
10,1010,1,0.583666952013832,0.583666952013832,1268.60329850731,1272.81790660573,1,3,3,0.576818619564288
10,1010,2,0.881088654816113,0.440544327408056,644.049638973213,652.478855170058,1,3,3,0.447281103089288
10,1010,3,0.998613933382966,0.332871311127655,-1579.90448760531,-1567.26066331005,1,3,3,0.33650369658925
10,1010,4,0.998617927330715,0.249654481832679,-1579.34731620137,-1562.48888380769,1,3,3,0.252894492567711
10,1010,5,0.998620777713096,0.199724155542619,-1578.37957948314,-1557.30653899103,1,3,3,0.195549448484223
10,1010,6,0.998622502611314,0.166437083768552,-1577.00528635454,-1551.71763776401,1,3,3,0.15875274625199
10,1010,7,0.998624192690057,0.142660598955722,-1575.61912286715,-1546.1168661782,1,3,3,0.13614074493107
10,1010,8,0.998624564738607,0.124828070592326,-1573.75435214735,-1540.03748735997,1,3,3,0.122612828864765
10,1010,9,0.99862484519881,0.110958316133201,-1571.85631579787,-1533.92484291207,1,3,3,0.114648986018753
10,1010,10,0.998624867381709,0.0998624867381709,-1569.86438146355,-1527.71830047933,1,3,3,0.110005117997955
