"iteration","p","R2","M_p","AIC","BIC","selected_by_Mp","selected_by_AIC","selected_by_BIC","subset_p","subset_Mp","subset_AIC","subset_BIC","support_true"
2,10,0.985783088920769,0.0985783088920769,-1624.53254849572,-1582.3864675115,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
2,11,0.985796869555652,0.089617897232332,-1623.01743997454,-1576.6567508919,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
2,12,0.985812295773673,0.0821510246478061,-1621.56079207101,-1570.98549488995,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
2,13,0.985822071254595,0.0758324670195842,-1619.9054161913,-1565.11551091181,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
2,14,0.985828755338096,0.0704163396670068,-1618.14119321127,-1559.13667983336,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
2,15,0.985833147729067,0.0657222098486045,-1616.2961927166,-1553.07707124026,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
2,16,0.985836631352216,0.0616147894595135,-1614.41915763016,-1546.98542805541,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14,15","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
2,17,0.985839006103385,0.0579905297707874,-1612.50299892301,-1540.85466124983,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
2,18,0.985840123253333,0.0547688957362963,-1610.5424450955,-1534.6794993239,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
2,19,0.985840498384834,0.0518863420202544,-1608.55569155509,-1528.47813768507,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,19","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
2,20,0.985840603191182,0.0492920301595591,-1606.55939248816,-1522.26723051972,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20","1,4,16","1,4,8,12,16","1,4,8,16","1,4,16"
3,1,0.403172994233595,0.403172994233595,48.8320367282768,53.046644826699,FALSE,FALSE,FALSE,"1","1","1","1","1,9,17"
3,2,0.818999869950136,0.409499934975068,-545.732737792584,-537.30352159574,FALSE,FALSE,FALSE,"1,17","1,9","1,2","1,9","1,9,17"
3,3,0.978792382626234,0.326264127542078,-1615.80139906672,-1603.15757477145,TRUE,FALSE,TRUE,"1,17,9","1,9,17","1,2,7","1,9,17","1,9,17"
3,4,0.979010319922082,0.24475257998052,-1618.96616664233,-1602.10773424864,FALSE,FALSE,FALSE,"1,17,9,2","1,9,17","1,2,7,9","1,9,17","1,9,17"
3,5,0.979264269074605,0.195852853814921,-1623.05244073924,-1601.97940024713,FALSE,FALSE,FALSE,"1,17,9,2,3","1,9,17","1,2,7,9,14","1,9,17","1,9,17"
3,6,0.979354129659808,0.163225688276635,-1623.22395473822,-1597.93630614768,FALSE,FALSE,FALSE,"1,17,9,2,3,4","1,9,17","1,2,7,9,14,16","1,9,17","1,9,17"
3,7,0.979445328158667,0.139920761165524,-1623.43748502153,-1593.93522833257,FALSE,TRUE,FALSE,"1,17,9,2,3,4,5","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,8,0.979515992529307,0.122439499066163,-1623.15938352468,-1589.4425187373,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,9,0.979563657301283,0.108840406366809,-1622.32420233331,-1584.39272944751,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,10,0.979619305590606,0.0979619305590606,-1621.6875625315,-1579.54148154728,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,11,0.979640055990012,0.0890581869081829,-1620.19689184016,-1573.83620275751,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,12,0.979660634910277,0.0816383862425231,-1618.70252504314,-1568.12722786207,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,13,0.979672938599364,0.0753594568153357,-1617.00507657086,-1562.21517129137,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,14,0.979684064086419,0.0699774331490299,-1615.2788134522,-1556.27430007429,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,15,0.979695651347079,0.0653130434231386,-1613.56407144824,-1550.34494997191,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,16,0.97970173756077,0.0612313585975481,-1611.71396855026,-1544.2802389755,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,17,0.979705434352418,0.0576297314324952,-1609.80503861936,-1538.15670094618,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,18,0.979708240505623,0.0544282355836457,-1607.87417898127,-1532.01123320967,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,19,0.979709610087262,0.0515636636888033,-1605.90792735732,-1525.8303734873,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
3,20,0.979710704846347,0.0489855352423173,-1603.93490536574,-1519.64274339729,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19,20","1,9,17","1,2,7,9,14,16,17","1,9,17","1,9,17"
4,1,0.72429109426173,0.72429109426173,-216.248317188665,-212.033709090243,TRUE,FALSE,FALSE,"18","18","1","1","1,10,18"
4,2,0.895384546641123,0.447692273320561,-698.775487894466,-690.346271697622,FALSE,FALSE,FALSE,"18,10","18","1,6","1,10","1,10,18"
4,3,0.982618770102703,0.327539590034234,-1594.22568586941,-1581.58186157414,FALSE,FALSE,TRUE,"18,10,1","18","1,6,10","1,10,18","1,10,18"
4,4,0.982727453347005,0.245681863336751,-1595.36195589431,-1578.50352350062,FALSE,FALSE,FALSE,"18,10,1,2","18","1,6,10,14","1,10,18","1,10,18"
4,5,0.98285295791096,0.196570591582192,-1597.00828418484,-1575.93524369273,FALSE,FALSE,FALSE,"18,10,1,2,3","18","1,6,10,14,17","1,10,18","1,10,18"
4,6,0.982936874243037,0.16382281237384,-1597.46125374538,-1572.17360515485,FALSE,TRUE,FALSE,"18,10,1,2,3,4","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,7,0.982996980373142,0.140428140053306,-1597.22565038608,-1567.72339369712,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,8,0.983043793598575,0.122880474199822,-1596.60416399081,-1562.88729920343,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,9,0.983078789896956,0.109230976655217,-1595.63719172552,-1557.70571883972,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,10,0.983112783640091,0.0983112783640091,-1594.64267343961,-1552.49659245539,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,11,0.983143362969611,0.0893766693608737,-1593.54889293793,-1547.18820385529,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,12,0.983168221393904,0.0819306851161587,-1592.28678542518,-1541.71148824412,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,13,0.983180179115063,0.0756292445473125,-1590.64212430483,-1535.85221902534,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,14,0.983188036362858,0.0702277168830613,-1588.87574996729,-1529.87123658938,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,15,0.983192936255183,0.0655461957503456,-1587.02149756147,-1523.80237608514,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,16,0.983196578707895,0.0614497861692435,-1585.12987007446,-1517.6961404997,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,17,0.983200220819408,0.057835307107024,-1583.23825592688,-1511.5899182537,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,18,0.983203260220861,0.0546224033456034,-1581.32872367636,-1505.46577790476,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,19,0.983203964347551,0.0517475770709237,-1579.34968433475,-1499.27213046472,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19","18","1,6,10,14,17,18","1,10,18","1,10,18"
4,20,0.98320436850089,0.0491602184250445,-1577.36171569172,-1493.06955372328,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20","18","1,6,10,14,17,18","1,10,18","1,10,18"
5,1,0.429709638517968,0.429709638517968,258.363365014721,262.577973113143,FALSE,FALSE,FALSE,"16","16","16","16","16,19,20"
5,2,0.771381855346275,0.385690927673138,-196.682893027731,-188.253676830886,FALSE,FALSE,FALSE,"16,19","16,19","16,19","16,19","16,19,20"
5,3,0.987435340529677,0.329145113509892,-1645.26541901151,-1632.62159471625,TRUE,TRUE,TRUE,"16,19,20","16,19,20","16,19,20","16,19,20","16,19,20"
5,4,0.987475540905957,0.246868885226489,-1644.86772363534,-1628.00929124165,FALSE,FALSE,FALSE,"16,19,20,1","16,19,20","16,19,20","16,19,20","16,19,20"
5,5,0.987514161732623,0.197502832346525,-1644.41192188321,-1623.3388813911,FALSE,FALSE,FALSE,"16,19,20,1,2","16,19,20","16,19,20","16,19,20","16,19,20"
5,6,0.98754723358696,0.164591205597827,-1643.73805356331,-1618.45040497277,FALSE,FALSE,FALSE,"16,19,20,1,2,3","16,19,20","16,19,20","16,19,20","16,19,20"
5,7,0.987583922549283,0.14108341750704,-1643.2133529034,-1613.71109621444,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4","16,19,20","16,19,20","16,19,20","16,19,20"
5,8,0.987614275381111,0.123451784422639,-1642.43716909608,-1608.72030430871,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5","16,19,20","16,19,20","16,19,20","16,19,20"
5,9,0.987640187245632,0.109737798582848,-1641.48430230647,-1603.55282942067,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6","16,19,20","16,19,20","16,19,20","16,19,20"
5,10,0.987656925214077,0.0987656925214077,-1640.16187374336,-1598.01579275914,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7","16,19,20","16,19,20","16,19,20","16,19,20"
5,11,0.987673864431261,0.0897885331301146,-1638.84852806276,-1592.48783898012,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8","16,19,20","16,19,20","16,19,20","16,19,20"
5,12,0.987681538864526,0.0823067949053772,-1637.15993236794,-1586.58463518688,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9","16,19,20","16,19,20","16,19,20","16,19,20"
5,13,0.987691247659019,0.0759762498199245,-1635.55416271825,-1580.76425743876,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10","16,19,20","16,19,20","16,19,20","16,19,20"
5,14,0.987698237377618,0.0705498740984013,-1633.83817623025,-1574.83366285234,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11","16,19,20","16,19,20","16,19,20","16,19,20"
5,15,0.987701664286958,0.0658467776191306,-1631.97748093205,-1568.75835945572,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12","16,19,20","16,19,20","16,19,20","16,19,20"
5,16,0.987704296494262,0.0617315185308914,-1630.08450716268,-1562.65077758792,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13","16,19,20","16,19,20","16,19,20","16,19,20"
5,17,0.987706494065364,0.058100382003845,-1628.17387852346,-1556.52554085029,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14","16,19,20","16,19,20","16,19,20","16,19,20"
5,18,0.987708360304115,0.0548726866835619,-1626.24978772416,-1550.38684195256,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","16,19,20","16,19,20","16,19,20","16,19,20"
5,19,0.987709981207674,0.0519847358530355,-1624.31572727673,-1544.23817340671,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17","16,19,20","16,19,20","16,19,20","16,19,20"
5,20,0.987710021335267,0.0493855010667633,-1622.31735980709,-1538.02519783865,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18","16,19,20","16,19,20","16,19,20","16,19,20"
6,1,0.689711323955246,0.689711323955246,-282.194050111327,-277.979442012905,TRUE,FALSE,FALSE,"17","17","2","11","11,13,17"
6,2,0.874438892663498,0.437219446331749,-732.549313161304,-724.120096964459,FALSE,FALSE,FALSE,"17,11","17","2,8","11,13","11,13,17"
6,3,0.978008758858135,0.326002919619378,-1601.62346663562,-1588.97964234035,FALSE,FALSE,TRUE,"17,11,13","17","2,8,10","11,13,17","11,13,17"
6,4,0.978193517777219,0.244548379444305,-1603.84195108764,-1586.98351869396,FALSE,FALSE,FALSE,"17,11,13,1","17","2,8,10,11","11,13,17","11,13,17"
6,5,0.978341047971358,0.195668209594272,-1605.23615991652,-1584.1631194244,FALSE,FALSE,FALSE,"17,11,13,1,2","17","2,8,10,11,12","11,13,17","11,13,17"
6,6,0.978471530436359,0.16307858840606,-1606.25747624475,-1580.96982765422,FALSE,FALSE,FALSE,"17,11,13,1,2,3","17","2,8,10,11,12,13","11,13,17","11,13,17"
6,7,0.978602139285133,0.139800305612162,-1607.30011350187,-1577.79785681291,FALSE,TRUE,FALSE,"17,11,13,1,2,3,4","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,8,0.97867114477639,0.122333893097049,-1606.91515808788,-1573.1982933005,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,9,0.978741103931861,0.108749011547985,-1606.55786558656,-1568.62639270076,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,10,0.978787351067727,0.0978787351067727,-1605.64676296817,-1563.50068198395,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,11,0.978802283230823,0.0889820257482566,-1603.99885056436,-1557.63816148171,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,12,0.978820687511563,0.0815683906259635,-1602.43314910343,-1551.85785192236,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,13,0.97883281441294,0.0752948318779184,-1600.7195222927,-1545.92961701321,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,14,0.978845319772236,0.069917522840874,-1599.01500453148,-1540.01049115357,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,15,0.978856556621338,0.0652571037747559,-1597.28066287301,-1534.06154139668,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,16,0.978865854953438,0.0611791159345899,-1595.50059812938,-1528.06686855463,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,17,0.978869548418757,0.0575805616716916,-1593.58798723572,-1521.93964956254,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15,16","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,18,0.978871720046762,0.0543817622248201,-1591.63937609496,-1515.77643032336,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15,16,18","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,19,0.978873393870382,0.0515196523089675,-1589.67898864101,-1509.60143477099,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15,16,18,19","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
6,20,0.978875256157957,0.0489437628078979,-1587.72306504515,-1503.43090307671,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15,16,18,19,20","17","2,8,10,11,12,13,17","11,13,17","11,13,17"
7,1,0.364879175270814,0.364879175270814,243.324784433721,247.539392532143,FALSE,FALSE,FALSE,"13","5","2","5","5,13,18"
7,2,0.783784224522121,0.391892112261061,-293.444408744219,-285.015192547375,FALSE,FALSE,FALSE,"13,18","5,13","2,5","5,13","5,13,18"
7,3,0.984171145598834,0.328057048532945,-1598.66559233062,-1586.02176803536,TRUE,FALSE,FALSE,"13,18,5","5,13,18","2,5,13","5,13,17","5,13,18"
7,4,0.984380415423591,0.246095103855898,-1603.32006932592,-1586.46163693223,FALSE,FALSE,TRUE,"13,18,5,1","5,13,18","2,5,13,17","5,13,17,18","5,13,18"
7,5,0.98446145957127,0.196892291914254,-1603.92113503303,-1582.84809454092,FALSE,TRUE,FALSE,"13,18,5,1,2","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
7,6,0.984504252356456,0.164084042059409,-1603.30002319077,-1578.01237460024,FALSE,FALSE,FALSE,"13,18,5,1,2,3","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
7,7,0.984546925876833,0.140649560839548,-1602.67886558231,-1573.17660889336,FALSE,FALSE,FALSE,"13,18,5,1,2,3,4","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
7,8,0.98458674220685,0.123073342775856,-1601.96882618438,-1568.251961397,FALSE,FALSE,FALSE,"13,18,5,1,2,3,4,6","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
7,9,0.984610668488591,0.109401185387621,-1600.74558836878,-1562.81411548298,FALSE,FALSE,FALSE,"13,18,5,1,2,3,4,6,7","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
7,10,0.984635839051463,0.0984635839051463,-1599.5640504841,-1557.41796949988,FALSE,FALSE,FALSE,"13,18,5,1,2,3,4,6,7,8","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
7,11,0.984656324767426,0.0895142113424933,-1598.23116746625,-1551.87047838361,FALSE,FALSE,FALSE,"13,18,5,1,2,3,4,6,7,8,9","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
7,12,0.984670069554486,0.0820558391295405,-1596.67926568216,-1546.10396850109,FALSE,FALSE,FALSE,"13,18,5,1,2,3,4,6,7,8,9,10","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
7,13,0.984680875687164,0.0757446827451665,-1595.03184207356,-1540.24193679407,FALSE,FALSE,FALSE,"13,18,5,1,2,3,4,6,7,8,9,10,11","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
7,14,0.98469125814814,0.0703350898677243,-1593.37082949494,-1534.36631611703,FALSE,FALSE,FALSE,"13,18,5,1,2,3,4,6,7,8,9,10,11,12","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
7,15,0.984696181805705,0.0656464121203803,-1591.53166732098,-1528.31254584465,FALSE,FALSE,FALSE,"13,18,5,1,2,3,4,6,7,8,9,10,11,12,14","5,13,18","2,5,13,17,18","5,13,17,18","5,13,18"
